SUBJECT;LABEL;DICE;HDRFDST
117122;Amygdala;0.4539514901995883;13.341664064126334
117122;GreyMatter;0.6880889485243427;11.575836902790225
117122;Hippocampus;0.5241178475169614;14.89966442575134
117122;Thalamus;0.7924120542682195;12.649110640673518
117122;WhiteMatter;0.8184414209299629;13.490737563232042
117122-PP;Amygdala;0.4539514901995883;13.341664064126334
117122-PP;GreyMatter;0.6880889485243427;11.575836902790225
117122-PP;Hippocampus;0.5241178475169614;14.89966442575134
117122-PP;Thalamus;0.7924120542682195;12.649110640673518
117122-PP;WhiteMatter;0.8184414209299629;13.490737563232042
118528;Amygdala;0.49359449444150344;13.674794331177344
118528;GreyMatter;0.588779386140736;11.224972160321824
118528;Hippocampus;0.5710382513661202;14.317821063276353
118528;Thalamus;0.7478788684344609;54.037024344425184
118528;WhiteMatter;0.6652026682961605;16.186414056238647
118528-PP;Amygdala;0.49359449444150344;13.674794331177344
118528-PP;GreyMatter;0.588779386140736;11.224972160321824
118528-PP;Hippocampus;0.5710382513661202;14.317821063276353
118528-PP;Thalamus;0.7478788684344609;54.037024344425184
118528-PP;WhiteMatter;0.6652026682961605;16.186414056238647
118730;Amygdala;0.4901179715029876;11.445523142259598
118730;GreyMatter;0.6778454282926445;12.206555615733702
118730;Hippocampus;0.46809343964190797;13.0
118730;Thalamus;0.7411948333974258;16.431676725154983
118730;WhiteMatter;0.8043085674652787;18.411952639521967
118730-PP;Amygdala;0.4901179715029876;11.445523142259598
118730-PP;GreyMatter;0.6778454282926445;12.206555615733702
118730-PP;Hippocampus;0.46809343964190797;13.0
118730-PP;Thalamus;0.7411948333974258;16.431676725154983
118730-PP;WhiteMatter;0.8043085674652787;18.411952639521967
118932;Amygdala;0.5168037182695745;12.206555615733702
118932;GreyMatter;0.6975755239345058;10.488088481701515
118932;Hippocampus;0.4764697667923474;14.7648230602334
118932;Thalamus;0.7602602925069261;23.790754506740637
118932;WhiteMatter;0.8071336545884238;13.892443989449804
118932-PP;Amygdala;0.5168037182695745;12.206555615733702
118932-PP;GreyMatter;0.6975755239345058;10.488088481701515
118932-PP;Hippocampus;0.4764697667923474;14.7648230602334
118932-PP;Thalamus;0.7602602925069261;23.790754506740637
118932-PP;WhiteMatter;0.8071336545884238;13.892443989449804
120111;Amygdala;0.5261956998683633;9.433981132056603
120111;GreyMatter;0.6647699377045521;10.44030650891055
120111;Hippocampus;0.5288205926214096;12.328828005937952
120111;Thalamus;0.7352093342484557;24.20743687382041
120111;WhiteMatter;0.7784010393848292;12.36931687685298
120111-PP;Amygdala;0.5261956998683633;9.433981132056603
120111-PP;GreyMatter;0.6647699377045521;10.44030650891055
120111-PP;Hippocampus;0.5288205926214096;12.328828005937952
120111-PP;Thalamus;0.7352093342484557;24.20743687382041
120111-PP;WhiteMatter;0.7784010393848292;12.36931687685298
122317;Amygdala;0.5242718446601942;13.076696830622021
122317;GreyMatter;0.6905265155161565;13.114877048604
122317;Hippocampus;0.5171176145775814;14.142135623730951
122317;Thalamus;0.7750940950671752;16.76305461424021
122317;WhiteMatter;0.8233209053421955;16.186414056238647
122317-PP;Amygdala;0.5242718446601942;13.076696830622021
122317-PP;GreyMatter;0.6905265155161565;13.114877048604
122317-PP;Hippocampus;0.5171176145775814;14.142135623730951
122317-PP;Thalamus;0.7750940950671752;16.76305461424021
122317-PP;WhiteMatter;0.8233209053421955;16.186414056238647
122620;Amygdala;0.5428175670170292;13.038404810405298
122620;GreyMatter;0.7085614954810637;11.180339887498949
122620;Hippocampus;0.5581845423898114;13.490737563232042
122620;Thalamus;0.7660133045587024;17.72004514666935
122620;WhiteMatter;0.7684997167985722;17.4928556845359
122620-PP;Amygdala;0.5428175670170292;13.038404810405298
122620-PP;GreyMatter;0.7085614954810637;11.180339887498949
122620-PP;Hippocampus;0.5581845423898114;13.490737563232042
122620-PP;Thalamus;0.7660133045587024;17.72004514666935
122620-PP;WhiteMatter;0.7684997167985722;17.4928556845359
123117;Amygdala;0.422043795620438;13.038404810405298
123117;GreyMatter;0.5458983983461115;16.76305461424021
123117;Hippocampus;0.4664422121646981;12.68857754044952
123117;Thalamus;0.6473374004756488;60.44832503882965
123117;WhiteMatter;0.46811861910586355;23.065125189341593
123117-PP;Amygdala;0.422043795620438;13.038404810405298
123117-PP;GreyMatter;0.5458983983461115;16.76305461424021
123117-PP;Hippocampus;0.4664422121646981;12.68857754044952
123117-PP;Thalamus;0.6473374004756488;60.44832503882965
123117-PP;WhiteMatter;0.46811861910586355;23.065125189341593
123925;Amygdala;0.477339471386618;11.575836902790225
123925;GreyMatter;0.6471883113238727;17.0
123925;Hippocampus;0.467701076630779;15.652475842498529
123925;Thalamus;0.7882620683618539;16.06237840420901
123925;WhiteMatter;0.8287228315389734;20.46948949045872
123925-PP;Amygdala;0.477339471386618;11.575836902790225
123925-PP;GreyMatter;0.6471883113238727;17.0
123925-PP;Hippocampus;0.467701076630779;15.652475842498529
123925-PP;Thalamus;0.7882620683618539;16.06237840420901
123925-PP;WhiteMatter;0.8287228315389734;20.46948949045872
124422;Amygdala;0.5911949685534591;10.677078252031311
124422;GreyMatter;0.6536896388675454;13.30413469565007
124422;Hippocampus;0.5161600096029769;14.177446878757825
124422;Thalamus;0.8059445963619071;20.12461179749811
124422;WhiteMatter;0.7593317586584494;16.911534525287763
124422-PP;Amygdala;0.5911949685534591;10.677078252031311
124422-PP;GreyMatter;0.6536896388675454;13.30413469565007
124422-PP;Hippocampus;0.5161600096029769;14.177446878757825
124422-PP;Thalamus;0.8059445963619071;20.12461179749811
