SUBJECT;LABEL;DICE;HDRFDST
117122;Amygdala;0.4959349593495935;14.52583904633395
117122;GreyMatter;0.7073955901660522;11.224972160321824
117122;Hippocampus;0.5615504085353501;17.204650534085253
117122;Thalamus;0.7855954361777989;19.1049731745428
117122;WhiteMatter;0.7942598174357831;14.352700094407323
117122-PP;Amygdala;0.4959349593495935;14.52583904633395
117122-PP;GreyMatter;0.7073955901660522;11.224972160321824
117122-PP;Hippocampus;0.5615504085353501;17.204650534085253
117122-PP;Thalamus;0.7855954361777989;19.1049731745428
117122-PP;WhiteMatter;0.7942598174357831;14.352700094407323
118528;Amygdala;0.45523415977961434;15.394804318340652
118528;GreyMatter;0.6972793259637695;11.045361017187261
118528;Hippocampus;0.555087615962303;15.811388300841896
118528;Thalamus;0.7470609727266866;16.61324772583615
118528;WhiteMatter;0.8109743368374124;18.24828759089466
118528-PP;Amygdala;0.45523415977961434;15.394804318340652
118528-PP;GreyMatter;0.6972793259637695;11.045361017187261
118528-PP;Hippocampus;0.555087615962303;15.811388300841896
118528-PP;Thalamus;0.7470609727266866;16.61324772583615
118528-PP;WhiteMatter;0.8109743368374124;18.24828759089466
118730;Amygdala;0.4947286821705426;13.038404810405298
118730;GreyMatter;0.6910704124665803;11.704699910719626
118730;Hippocampus;0.5015125847047435;13.45362404707371
118730;Thalamus;0.715571596295169;54.35071296680477
118730;WhiteMatter;0.8086942464780159;18.05547008526779
118730-PP;Amygdala;0.4947286821705426;13.038404810405298
118730-PP;GreyMatter;0.6910704124665803;11.704699910719626
118730-PP;Hippocampus;0.5015125847047435;13.45362404707371
118730-PP;Thalamus;0.715571596295169;54.35071296680477
118730-PP;WhiteMatter;0.8086942464780159;18.05547008526779
118932;Amygdala;0.5115263709395739;13.638181696985855
118932;GreyMatter;0.715791837902443;9.899494936611665
118932;Hippocampus;0.5161837284645896;17.05872210923198
118932;Thalamus;0.7682119205298014;16.911534525287763
118932;WhiteMatter;0.8209488444242574;14.142135623730951
118932-PP;Amygdala;0.5115263709395739;13.638181696985855
118932-PP;GreyMatter;0.715791837902443;9.899494936611665
118932-PP;Hippocampus;0.5161837284645896;17.05872210923198
118932-PP;Thalamus;0.7682119205298014;16.911534525287763
118932-PP;WhiteMatter;0.8209488444242574;14.142135623730951
120111;Amygdala;0.5160325635487623;12.206555615733702
120111;GreyMatter;0.6965148238869;10.44030650891055
120111;Hippocampus;0.5345566525921458;16.401219466856727
120111;Thalamus;0.7317200330190728;17.204650534085253
120111;WhiteMatter;0.8183063818098776;12.806248474865697
120111-PP;Amygdala;0.5160325635487623;12.206555615733702
120111-PP;GreyMatter;0.6965148238869;10.44030650891055
120111-PP;Hippocampus;0.5345566525921458;16.401219466856727
120111-PP;Thalamus;0.7317200330190728;17.204650534085253
120111-PP;WhiteMatter;0.8183063818098776;12.806248474865697
122317;Amygdala;0.5547180092634638;14.142135623730951
122317;GreyMatter;0.7020093400956965;13.416407864998739
122317;Hippocampus;0.533972188197997;23.895606290697042
122317;Thalamus;0.7708872503540212;16.09347693943108
122317;WhiteMatter;0.810719863182107;16.0312195418814
122317-PP;Amygdala;0.5547180092634638;14.142135623730951
122317-PP;GreyMatter;0.7020093400956965;13.416407864998739
122317-PP;Hippocampus;0.533972188197997;23.895606290697042
122317-PP;Thalamus;0.7708872503540212;16.09347693943108
122317-PP;WhiteMatter;0.810719863182107;16.0312195418814
122620;Amygdala;0.5411821705426356;13.601470508735444
122620;GreyMatter;0.7182656126406812;11.045361017187261
122620;Hippocampus;0.5509221631759925;15.264337522473747
122620;Thalamus;0.7629277819699054;53.637673327615545
122620;WhiteMatter;0.7894461279728379;17.72004514666935
122620-PP;Amygdala;0.5411821705426356;13.601470508735444
122620-PP;GreyMatter;0.7182656126406812;11.045361017187261
122620-PP;Hippocampus;0.5509221631759925;15.264337522473747
122620-PP;Thalamus;0.7629277819699054;53.637673327615545
122620-PP;WhiteMatter;0.7894461279728379;17.72004514666935
123117;Amygdala;0.5034718826405868;15.652475842498529
123117;GreyMatter;0.6361513634947318;16.401219466856727
123117;Hippocampus;0.4888532991672005;17.69180601295413
123117;Thalamus;0.2780034062622822;41.38840417314975
123117;WhiteMatter;0.42076012733927715;24.1039415863879
123117-PP;Amygdala;0.5034718826405868;15.652475842498529
123117-PP;GreyMatter;0.6361513634947318;16.401219466856727
123117-PP;Hippocampus;0.4888532991672005;17.69180601295413
123117-PP;Thalamus;0.2780034062622822;41.38840417314975
123117-PP;WhiteMatter;0.42076012733927715;24.1039415863879
123925;Amygdala;0.5126653410564537;12.529964086141668
123925;GreyMatter;0.6828770943488834;16.401219466856727
123925;Hippocampus;0.5422543924771096;13.638181696985855
123925;Thalamus;0.7707339818994935;19.672315572906
123925;WhiteMatter;0.8168196330186662;21.2602916254693
123925-PP;Amygdala;0.5126653410564537;12.529964086141668
123925-PP;GreyMatter;0.6828770943488834;16.401219466856727
123925-PP;Hippocampus;0.5422543924771096;13.638181696985855
123925-PP;Thalamus;0.7707339818994935;19.672315572906
123925-PP;WhiteMatter;0.8168196330186662;21.2602916254693
124422;Amygdala;0.5849867724867724;11.789826122551595
124422;GreyMatter;0.6829504235671885;13.114877048604
124422;Hippocampus;0.5781061923231242;12.569805089976535
124422;Thalamus;0.799783804107722;18.027756377319946
124422;WhiteMatter;0.788727428554818;18.384776310850235
124422-PP;Amygdala;0.5849867724867724;11.789826122551595
124422-PP;GreyMatter;0.6829504235671885;13.114877048604
124422-PP;Hippocampus;0.5781061923231242;12.569805089976535
