SUBJECT;LABEL;DICE;HDRFDST
117122;Amygdala;0.372017433700229;12.36931687685298
117122;GreyMatter;0.504217725979255;4.47213595499958
117122;Hippocampus;0.41925995501396546;12.328828005937952
117122;Thalamus;0.7001219358365219;6.708203932499369
117122;WhiteMatter;0.6326831851810684;4.47213595499958
117122-PP;Amygdala;0.372017433700229;12.36931687685298
117122-PP;GreyMatter;0.504217725979255;4.47213595499958
117122-PP;Hippocampus;0.41925995501396546;12.328828005937952
117122-PP;Thalamus;0.7001219358365219;6.708203932499369
117122-PP;WhiteMatter;0.6326831851810684;4.47213595499958
118528;Amygdala;0.3828941557485647;12.68857754044952
118528;GreyMatter;0.5249732896487936;4.123105625617661
118528;Hippocampus;0.45398388108682014;13.038404810405298
118528;Thalamus;0.7334806766777519;5.744562646538029
118528;WhiteMatter;0.6399776821401653;4.58257569495584
118528-PP;Amygdala;0.3828941557485647;12.68857754044952
118528-PP;GreyMatter;0.5249732896487936;4.123105625617661
118528-PP;Hippocampus;0.45398388108682014;13.038404810405298
118528-PP;Thalamus;0.7334806766777519;5.744562646538029
118528-PP;WhiteMatter;0.6399776821401653;4.58257569495584
118730;Amygdala;0.4635618801207417;11.0
118730;GreyMatter;0.5236559017209473;4.242640687119285
118730;Hippocampus;0.3900347050074368;12.12435565298214
118730;Thalamus;0.702343683898807;6.0
118730;WhiteMatter;0.6082654855947565;4.58257569495584
118730-PP;Amygdala;0.4635618801207417;11.0
118730-PP;GreyMatter;0.5236559017209473;4.242640687119285
118730-PP;Hippocampus;0.3900347050074368;12.12435565298214
118730-PP;Thalamus;0.702343683898807;6.0
118730-PP;WhiteMatter;0.6082654855947565;4.58257569495584
118932;Amygdala;0.4309724770642202;11.789826122551595
118932;GreyMatter;0.5422056210902764;4.123105625617661
118932;Hippocampus;0.425565700674871;11.661903789690601
118932;Thalamus;0.7313162553156856;6.0
118932;WhiteMatter;0.640634023330724;4.47213595499958
118932-PP;Amygdala;0.4309724770642202;11.789826122551595
118932-PP;GreyMatter;0.5422056210902764;4.123105625617661
118932-PP;Hippocampus;0.425565700674871;11.661903789690601
118932-PP;Thalamus;0.7313162553156856;6.0
118932-PP;WhiteMatter;0.640634023330724;4.47213595499958
120111;Amygdala;0.42602806674579347;9.219544457292887
120111;GreyMatter;0.4958589590250002;4.69041575982343
120111;Hippocampus;0.42362161759964284;10.723805294763608
120111;Thalamus;0.7141552511415525;6.0
120111;WhiteMatter;0.6558354731633995;4.358898943540674
120111-PP;Amygdala;0.42602806674579347;9.219544457292887
120111-PP;GreyMatter;0.4958589590250002;4.69041575982343
120111-PP;Hippocampus;0.42362161759964284;10.723805294763608
120111-PP;Thalamus;0.7141552511415525;6.0
120111-PP;WhiteMatter;0.6558354731633995;4.358898943540674
122317;Amygdala;0.44271396639988464;11.874342087037917
122317;GreyMatter;0.5194706885585395;4.47213595499958
122317;Hippocampus;0.3719262555626192;11.661903789690601
122317;Thalamus;0.6827623241327462;6.324555320336759
122317;WhiteMatter;0.6565486291059942;4.123105625617661
122317-PP;Amygdala;0.44271396639988464;11.874342087037917
122317-PP;GreyMatter;0.5194706885585395;4.47213595499958
122317-PP;Hippocampus;0.3719262555626192;11.661903789690601
122317-PP;Thalamus;0.6827623241327462;6.324555320336759
122317-PP;WhiteMatter;0.6565486291059942;4.123105625617661
122620;Amygdala;0.47598191579542243;12.24744871391589
122620;GreyMatter;0.5020716411646232;5.744562646538029
122620;Hippocampus;0.42759151844809745;13.416407864998739
122620;Thalamus;0.7237098042461615;7.0
122620;WhiteMatter;0.6077421593748052;5.0990195135927845
122620-PP;Amygdala;0.47598191579542243;12.24744871391589
122620-PP;GreyMatter;0.5020716411646232;5.744562646538029
122620-PP;Hippocampus;0.42759151844809745;13.416407864998739
122620-PP;Thalamus;0.7237098042461615;7.0
122620-PP;WhiteMatter;0.6077421593748052;5.0990195135927845
123117;Amygdala;0.42830699131425315;12.206555615733702
123117;GreyMatter;0.5114131880219976;6.164414002968976
123117;Hippocampus;0.4361248761149653;11.704699910719626
123117;Thalamus;0.7195514484477209;5.477225575051661
123117;WhiteMatter;0.652934844678597;4.0
123117-PP;Amygdala;0.42830699131425315;12.206555615733702
123117-PP;GreyMatter;0.5114131880219976;6.164414002968976
123117-PP;Hippocampus;0.4361248761149653;11.704699910719626
123117-PP;Thalamus;0.7195514484477209;5.477225575051661
123117-PP;WhiteMatter;0.652934844678597;4.0
123925;Amygdala;0.4318018147774737;10.862780491200215
123925;GreyMatter;0.5003479870850704;5.0
123925;Hippocampus;0.4311099161635666;11.313708498984761
123925;Thalamus;0.7510659898477158;5.656854249492381
123925;WhiteMatter;0.6644828416238449;4.123105625617661
123925-PP;Amygdala;0.4318018147774737;10.862780491200215
123925-PP;GreyMatter;0.5003479870850704;5.0
123925-PP;Hippocampus;0.4311099161635666;11.313708498984761
123925-PP;Thalamus;0.7510659898477158;5.656854249492381
123925-PP;WhiteMatter;0.6644828416238449;4.123105625617661
124422;Amygdala;0.5090960174194001;9.16515138991168
124422;GreyMatter;0.49451424462425;4.898979485566356
124422;Hippocampus;0.4300493942447104;10.677078252031311
124422;Thalamus;0.7146049745478624;7.0
124422;WhiteMatter;0.6092788936338889;5.0
124422-PP;Amygdala;0.5090960174194001;9.16515138991168
124422-PP;GreyMatter;0.49451424462425;4.898979485566356
124422-PP;Hippocampus;0.4300493942447104;10.677078252031311
124422-PP;Thalamus;0.7146049745478624;7.0
124422-PP;WhiteMatter;0.6092788936338889;5.0
