SUBJECT;LABEL;DICE;HDRFDST
123925-PP;Hippocampus;0.3536603175265475;44.68780594300866
123925-PP;Thalamus;0.6745712807862173;66.71581521648372
123925-PP;WhiteMatter;0.7730238931799263;24.1039415863879
124422;Amygdala;0.5223042362002568;15.556349186104045
124422;GreyMatter;0.6220313483270845;16.24807680927192
124422;Hippocampus;0.3812471725517274;22.0
124422;Thalamus;0.7243660667916093;71.02816342831905
124422;WhiteMatter;0.7553300468831804;20.09975124224178
124422-PP;Amygdala;0.5223042362002568;15.556349186104045
124422-PP;GreyMatter;0.6220313483270845;16.24807680927192
124422-PP;Hippocampus;0.3812471725517274;22.0
124422-PP;Thalamus;0.7243660667916093;71.02816342831905
124422-PP;WhiteMatter;0.7553300468831804;20.09975124224178
