SUBJECT;LABEL;DICE;HDRFDST
117122;Amygdala;0.4171747082389828;28.284271247461902
117122;GreyMatter;0.6245981120253099;14.2828568570857
117122;Hippocampus;0.3745888454058726;25.199206336708304
117122;Thalamus;0.6820094148682145;54.35071296680477
117122;WhiteMatter;0.792110506535328;17.029386365926403
117122-PP;Amygdala;0.4171747082389828;28.284271247461902
117122-PP;GreyMatter;0.6245981120253099;14.2828568570857
117122-PP;Hippocampus;0.3745888454058726;25.199206336708304
117122-PP;Thalamus;0.6820094148682145;54.35071296680477
117122-PP;WhiteMatter;0.792110506535328;17.029386365926403
118528;Amygdala;0.3723670117815066;28.460498941515414
118528;GreyMatter;0.5620815280959192;15.231546211727817
118528;Hippocampus;0.34354113501032935;27.018512172212592
118528;Thalamus;0.6005843601981743;44.76605857119878
118528;WhiteMatter;0.6678211876386287;21.748563170931547
118528-PP;Amygdala;0.3723670117815066;28.460498941515414
118528-PP;GreyMatter;0.5620815280959192;15.231546211727817
118528-PP;Hippocampus;0.34354113501032935;27.018512172212592
118528-PP;Thalamus;0.6005843601981743;44.76605857119878
118528-PP;WhiteMatter;0.6678211876386287;21.748563170931547
118730;Amygdala;0.37174924719408703;46.968074263269514
118730;GreyMatter;0.5887461201509212;16.55294535724685
118730;Hippocampus;0.31094591639999203;21.047565179849187
118730;Thalamus;0.6708373663212068;55.695601262577284
118730;WhiteMatter;0.7403390641421826;22.44994432064365
118730-PP;Amygdala;0.37174924719408703;46.968074263269514
118730-PP;GreyMatter;0.5887461201509212;16.55294535724685
118730-PP;Hippocampus;0.31094591639999203;21.047565179849187
118730-PP;Thalamus;0.6708373663212068;55.695601262577284
118730-PP;WhiteMatter;0.7403390641421826;22.44994432064365
118932;Amygdala;0.3865951325713397;38.06573262134856
118932;GreyMatter;0.6488450807913247;14.7648230602334
118932;Hippocampus;0.3531811474698377;18.138357147217054
118932;Thalamus;0.6399041080963278;55.37147279962851
118932;WhiteMatter;0.765234891514965;19.209372712298546
118932-PP;Amygdala;0.3865951325713397;38.06573262134856
118932-PP;GreyMatter;0.6488450807913247;14.7648230602334
118932-PP;Hippocampus;0.3531811474698377;18.138357147217054
118932-PP;Thalamus;0.6399041080963278;55.37147279962851
118932-PP;WhiteMatter;0.765234891514965;19.209372712298546
120111;Amygdala;0.4124023593177108;30.495901363953813
120111;GreyMatter;0.6200557125653325;14.035668847618199
120111;Hippocampus;0.35131306527187534;29.444863728670914
120111;Thalamus;0.6348172705028021;45.73838650411709
120111;WhiteMatter;0.7776439525545312;16.881943016134134
120111-PP;Amygdala;0.4124023593177108;30.495901363953813
120111-PP;GreyMatter;0.6200557125653325;14.035668847618199
120111-PP;Hippocampus;0.35131306527187534;29.444863728670914
120111-PP;Thalamus;0.6348172705028021;45.73838650411709
120111-PP;WhiteMatter;0.7776439525545312;16.881943016134134
122317;Amygdala;0.49417502031969657;28.442925306655784
122317;GreyMatter;0.6344304348713622;16.1245154965971
122317;Hippocampus;0.3890869365225391;19.261360284258224
122317;Thalamus;0.7156075913511472;59.665735560705194
122317;WhiteMatter;0.7255533283096196;19.339079605813716
122317-PP;Amygdala;0.49417502031969657;28.442925306655784
122317-PP;GreyMatter;0.6344304348713622;16.1245154965971
122317-PP;Hippocampus;0.3890869365225391;19.261360284258224
122317-PP;Thalamus;0.7156075913511472;59.665735560705194
122317-PP;WhiteMatter;0.7255533283096196;19.339079605813716
122620;Amygdala;0.40463215258855584;33.37663853655727
122620;GreyMatter;0.6349907199608908;14.730919862656235
122620;Hippocampus;0.3503801554602217;21.095023109728988
122620;Thalamus;0.6853056217742496;57.99137866959192
122620;WhiteMatter;0.7440132451290821;19.4164878389476
122620-PP;Amygdala;0.40463215258855584;33.37663853655727
122620-PP;GreyMatter;0.6349907199608908;14.730919862656235
122620-PP;Hippocampus;0.3503801554602217;21.095023109728988
122620-PP;Thalamus;0.6853056217742496;57.99137866959192
122620-PP;WhiteMatter;0.7440132451290821;19.4164878389476
123117;Amygdala;0.3743016759776536;45.18849411078001
123117;GreyMatter;0.5674590951995488;22.293496809607955
123117;Hippocampus;0.3361193646993437;18.384776310850235
123117;Thalamus;0.3849206930388553;60.29925372672534
123117;WhiteMatter;0.6647816100198721;29.715315916207253
123117-PP;Amygdala;0.3743016759776536;45.18849411078001
123117-PP;GreyMatter;0.5674590951995488;22.293496809607955
123117-PP;Hippocampus;0.3361193646993437;18.384776310850235
123117-PP;Thalamus;0.3849206930388553;60.29925372672534
123117-PP;WhiteMatter;0.6647816100198721;29.715315916207253
123925;Amygdala;0.4121616257839168;48.2078831727758
123925;GreyMatter;0.5694964201154517;21.118712081942874
123925;Hippocampus;0.34157184224478976;31.622776601683793
123925;Thalamus;0.7048758919941597;55.00909015790027
123925;WhiteMatter;0.7412378229563744;26.38181191654584
123925-PP;Amygdala;0.4121616257839168;48.2078831727758
123925-PP;GreyMatter;0.5694964201154517;21.118712081942874
123925-PP;Hippocampus;0.34157184224478976;31.622776601683793
123925-PP;Thalamus;0.7048758919941597;55.00909015790027
123925-PP;WhiteMatter;0.7412378229563744;26.38181191654584
124422;Amygdala;0.510188019239178;40.124805295477756
124422;GreyMatter;0.5551740151887669;16.61324772583615
124422;Hippocampus;0.37540670350668803;22.02271554554524
124422;Thalamus;0.7491637273865058;55.90169943749474
124422;WhiteMatter;0.64848085844257;22.15851980616034
124422-PP;Amygdala;0.510188019239178;40.124805295477756
124422-PP;GreyMatter;0.5551740151887669;16.61324772583615
124422-PP;Hippocampus;0.37540670350668803;22.02271554554524
